2018-03-03 20:17:09,864 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:64751
2018-03-03 20:17:09,871 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:64751
2018-03-03 20:17:09,871 [myid:] - INFO  [SyncThread:0:FileTxnLog@209] - Creating new log file: log.41
2018-03-03 20:17:09,880 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0000 with negotiated timeout 4000 for client /fe80:0:0:0:0:0:0:1%1:64751
2018-03-03 20:17:10,004 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100109dfa4a0000 type:create cxid:0x1 zxid:0x42 txntype:-1 reqpath:n/a Error Path:/server2:127.0.0.1:50001 Error:KeeperErrorCode = NodeExists for /server2:127.0.0.1:50001
2018-03-03 20:17:35,789 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0000, likely client has closed socket
2018-03-03 20:17:35,790 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /fe80:0:0:0:0:0:0:1%1:64751 which had sessionid 0x100109dfa4a0000
2018-03-03 20:17:37,404 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100103a8c32000a, timeout of 30000ms exceeded
2018-03-03 20:17:37,405 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100103a8c32000a
2018-03-03 20:17:39,287 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100103a8c320007, likely client has closed socket
2018-03-03 20:17:39,287 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:64750 which had sessionid 0x100103a8c320007
2018-03-03 20:17:39,336 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100103a8c320008, likely client has closed socket
2018-03-03 20:17:39,336 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:64749 which had sessionid 0x100103a8c320008
2018-03-03 20:17:39,404 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0000, timeout of 4000ms exceeded
2018-03-03 20:17:39,405 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0000
2018-03-03 20:17:43,403 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100103a8c320008, timeout of 4000ms exceeded
2018-03-03 20:17:43,404 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100103a8c320007, timeout of 4000ms exceeded
2018-03-03 20:17:43,404 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100103a8c320008
2018-03-03 20:17:43,404 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100103a8c320007
2018-03-03 20:31:48,992 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:64965
2018-03-03 20:31:49,001 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:64965
2018-03-03 20:31:49,012 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0001 with negotiated timeout 4000 for client /0:0:0:0:0:0:0:1:64965
2018-03-03 20:31:49,377 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100109dfa4a0001 type:create cxid:0x1 zxid:0x48 txntype:-1 reqpath:n/a Error Path:/server2:127.0.0.1:50001 Error:KeeperErrorCode = NodeExists for /server2:127.0.0.1:50001
2018-03-03 20:41:12,893 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:65096
2018-03-03 20:41:12,901 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:65096
2018-03-03 20:41:12,913 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0002 with negotiated timeout 40000 for client /fe80:0:0:0:0:0:0:1%1:65096
2018-03-03 20:41:13,034 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@653] - Got user-level KeeperException when processing sessionid:0x100109dfa4a0002 type:create cxid:0x1 zxid:0x4a txntype:-1 reqpath:n/a Error Path:/server2:127.0.0.1:50001 Error:KeeperErrorCode = NodeExists for /server2:127.0.0.1:50001
2018-03-03 20:41:17,069 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0002, likely client has closed socket
2018-03-03 20:41:17,070 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /fe80:0:0:0:0:0:0:1%1:65096 which had sessionid 0x100109dfa4a0002
2018-03-03 20:41:35,182 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:65102
2018-03-03 20:41:35,189 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:65102
2018-03-03 20:41:35,195 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0003 with negotiated timeout 30000 for client /fe80:0:0:0:0:0:0:1%1:65102
2018-03-03 20:41:53,458 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0002, timeout of 40000ms exceeded
2018-03-03 20:41:53,459 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0002
2018-03-03 20:42:28,916 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:65116
2018-03-03 20:42:28,925 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:65116
2018-03-03 20:42:28,936 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0004 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:65116
2018-03-03 20:42:29,292 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:65117
2018-03-03 20:42:29,294 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:65117
2018-03-03 20:42:29,299 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0005 with negotiated timeout 40000 for client /127.0.0.1:65117
2018-03-03 20:42:37,660 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0005, likely client has closed socket
2018-03-03 20:42:37,661 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:65117 which had sessionid 0x100109dfa4a0005
2018-03-03 20:42:37,661 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0004, likely client has closed socket
2018-03-03 20:42:37,662 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:65116 which had sessionid 0x100109dfa4a0004
2018-03-03 20:42:39,413 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0001, likely client has closed socket
2018-03-03 20:42:39,414 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:64965 which had sessionid 0x100109dfa4a0001
2018-03-03 20:42:43,462 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0001, timeout of 4000ms exceeded
2018-03-03 20:42:43,464 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0001
2018-03-03 20:43:09,461 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0004, timeout of 40000ms exceeded
2018-03-03 20:43:09,461 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0005, timeout of 40000ms exceeded
2018-03-03 20:43:09,461 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0004
2018-03-03 20:43:09,461 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100109dfa4a0005
2018-03-03 20:43:10,898 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:65126
2018-03-03 20:43:10,907 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /127.0.0.1:65126
2018-03-03 20:43:10,915 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0006 with negotiated timeout 40000 for client /127.0.0.1:65126
2018-03-03 20:43:11,180 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:65127
2018-03-03 20:43:11,181 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:65127
2018-03-03 20:43:11,186 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0007 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:65127
2018-03-03 20:43:15,035 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0007, likely client has closed socket
2018-03-03 20:43:15,036 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /0:0:0:0:0:0:0:1:65127 which had sessionid 0x100109dfa4a0007
2018-03-03 20:43:15,036 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100109dfa4a0006, likely client has closed socket
2018-03-03 20:43:15,037 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1040] - Closed socket connection for client /127.0.0.1:65126 which had sessionid 0x100109dfa4a0006
2018-03-03 20:43:29,617 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /fe80:0:0:0:0:0:0:1%1:65134
2018-03-03 20:43:29,627 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /fe80:0:0:0:0:0:0:1%1:65134
2018-03-03 20:43:29,632 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0008 with negotiated timeout 40000 for client /fe80:0:0:0:0:0:0:1%1:65134
2018-03-03 20:43:29,801 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /0:0:0:0:0:0:0:1:65135
2018-03-03 20:43:29,801 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@938] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:65135
2018-03-03 20:43:29,807 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@683] - Established session 0x100109dfa4a0009 with negotiated timeout 40000 for client /0:0:0:0:0:0:0:1:65135
2018-03-03 20:43:51,469 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0006, timeout of 40000ms exceeded
2018-03-03 20:43:51,471 [myid:] - INFO  [SessionTracker:ZooKeeperServer@354] - Expiring session 0x100109dfa4a0007, timeout of 40000ms exceeded
